,init_b1,init_h1,init_h2,init_prevac,init_postvac,param_b1,param_h1,param_h2,param_prevac,param_postvac,RSE,MSE,MAE,SSE,MAPE
38,0.4209181320561462,0.977296145267406,0.18285222816683416,0.7476257711853078,0.7492396679995523,-2.616113765619026e-20,3.3269891736091126,-2.6969529305915508e-20,2.3703374255756495,-2.89766130670566e-20,9.100587593260615,1905486.8445412035,1353.7967951849046,205792579.21044996,135379.67951849045
39,0.8525479593729672,0.9295778702859694,0.9230040553684238,0.07716537535297635,0.8051257660491542,-1.694981394632555e-21,0.8869250192017348,2.1408246382173037,2.1779333956337665,2.9741311994343915,9.100587576384289,1905486.8410076273,1353.7967941135098,205792578.82882375,135379.67941135098
40,0.8610846684612865,0.6975659212099978,0.8553167561814328,0.10644950552959756,0.9280961911312301,-1.9732948587995828e-21,2.5342329148190816,0.03718179210942186,-5.47148471620904e-23,8.673617379909141e-23,9.10058759283757,1905486.8444526258,1353.796795161926,205792579.2008836,135379.67951619258
41,0.2552634853165738,0.04818369672988575,0.7920099250834143,0.8338517835837211,0.04716869247164148,-2.088585084747388e-21,0.2385283605213507,2.280644309201789,9.473443535261062e-05,0.17189174292447743,9.100587589541231,1905486.8437624364,1353.7967949546317,205792579.12634313,135379.67949546318
42,0.39026895004735984,0.6365472315553126,0.7632874333880107,0.29266776273515743,0.5073477360982336,-5.328128270843223e-21,2.4150576492322684,2.313130446408823,1.24663863615239,1.5485690169744186,9.100587585371557,1905486.8428893874,1353.7967946827416,205792579.03205383,135379.67946827417
43,0.1898823619841219,0.8310738412336686,0.1404358348640837,0.6282977191658201,0.02846394788876147,-6.1192551670047376e-21,2.0153419401359494,-6.115467650152684e-21,2.067533445576011,2.479900087095906,9.1005875857744,1905486.842973735,1353.7967947180903,205792579.04116338,135379.67947180904
44,0.12567332580556603,0.8740243043185026,0.17011017372642523,0.4903650388264406,0.6901214716005403,-6.626049302390952e-22,0.35030375348867915,1.5044540220997722,2.5286821674823114,2.440961831772289,9.100587584147846,1905486.8426331657,1353.7967946021456,205792579.0043819,135379.67946021457
45,0.04754430584762573,0.894011167982082,0.5556413085628626,0.027685977042621195,0.4193462262928328,-9.949735911735665e-21,0.7350839614050186,2.503978872455828,-9.94967597783963e-21,2.379924486163289,9.100587593788465,1905486.8446517247,1353.7967952430513,205792579.22238627,135379.67952430513
46,0.36831271626243944,0.21641548271213792,0.33911978269524845,0.9384926100863005,0.4395534851483013,-5.326047689810612e-17,2.881624090116476,0.007837154172602032,0.7442854197532068,-6.053354971092544e-27,9.100587593633064,1905486.8446191868,1353.796795203201,205792579.2188722,135379.67952032012
47,0.8437709372630784,0.34507283520133897,0.7575644699690011,0.31473651260477703,0.3957555322234402,-1.4229485565516886e-22,2.384297558380051,0.37574275054958334,2.3417356373240326,2.299596014485532,9.100587575254673,1905486.8407711077,1353.7967940264778,205792578.80327964,135379.67940264777
48,0.7234084677629491,0.7506733278025205,0.5264670789352642,0.9635484846732512,0.8378108326178969,-7.216085435896195e-22,0.5090989411648063,0.01722632680266323,2.8407488990139718,0.041740887178411894,9.100587592942686,1905486.8444746349,1353.7967951680623,205792579.20326057,135379.67951680624
49,0.30060100600984013,0.7838230751951788,0.308412525623996,0.9474294893909898,0.45840848639386467,1.7481117848037575e-20,2.338322623142592,1.2704983457881074,0.6630182919643233,0.0,9.10058759232114,1905486.8443444956,1353.7967951220792,205792579.18920553,135379.67951220792
50,0.2282086596553031,0.3769320114333158,0.59176929556837,0.19542941198368877,0.78722830032541,-1.2514626678564811e-20,2.126858984860427,-1.2513129213373449e-20,-1.2525468700289665e-20,0.7366132600416475,9.100587593449992,1905486.8445808555,1353.7967952097968,205792579.21473238,135379.67952097967
51,0.40580924139232466,0.10732601769901809,0.992663175838267,0.409412187529897,0.3671077143985272,5.435309713023624e-20,1.2412932190944403,4.544828369928914,0.024143198693143405,1.3776176448804143,9.100587516863387,1905486.8285451028,1353.796789795937,205792577.48287112,135379.6789795937
52,0.7367675391183569,0.7981848048132051,0.9626184421661776,0.2381975263739129,0.6069951865690828,-1.1401996503931385e-20,-7.095013043604889e-33,0.014957740169087706,-6.352757817933856e-26,-5.705265878109222e-32,9.100587592892802,1905486.8444641905,1353.7967951673213,205792579.20213258,135379.67951673214
53,0.0894352343787232,0.5824441436283211,0.2263613698337755,0.013440716072358985,0.9778276389780325,-5.616527295417067e-19,0.003323582725433235,0.0008771144748731662,2.0855621752227218e-21,0.9979702945548702,9.100587590380117,1905486.8439380827,1353.7967950027178,205792579.14531294,135379.67950027177
54,0.02978199805286115,0.16677581841490297,0.34220936147202985,0.15162554219535004,0.5765116024353384,-7.579485222152158e-20,0.9815218953072035,1.9026395517721109,0.04206182473247874,2.728729040958109,9.100587508736613,1905486.8268435136,1353.7967891081882,205792577.29909948,135379.67891081882
55,0.5115305922145841,0.4394965107412629,0.9547788546392653,0.7674257758366865,0.25560922311299417,-2.9217871690984983e-21,0.0010765125909636775,2.9825673516503812,-4.2761915713422543e-19,-4.2744949282131943e-19,9.100587595399201,1905486.8449889815,1353.7967953269401,205792579.25881,135379.67953269402
56,0.35778358178372294,0.7410643337820072,0.5869782533449619,0.6505470807296425,0.28890909821079586,-5.657230587509203e-19,0.5391331880807531,0.047761716124927626,0.9920255393176083,0.009679124613381407,9.100587593061482,1905486.8444995086,1353.7967951692056,205792579.20594692,135379.67951692056
57,0.9057016899387033,0.9155655506695346,0.8729056520697768,0.3665497773020689,0.5250750503639214,-6.251103150736733e-22,1.8715777616327132,2.264264949173022,5.626080747435281e-05,0.054548600901927154,9.100587590455879,1905486.843953946,1353.7967950121786,205792579.14702615,135379.67950121785
58,0.16929550939462118,0.44688968541334456,0.0027501568213451444,0.13894088608088476,0.7553746432824484,-3.672145246263621e-20,1.4765803488725282,1.909817229053523,1.411583662588959e-20,0.2287852589767789,9.100587591719593,1905486.8442185433,1353.796795090793,205792579.17560267,135379.6795090793
59,0.6576327304543169,0.14834515499863318,0.6487868448739144,0.8918613407261607,0.38313342980460274,-1.1220072980313406e-18,1.4331437869202484,2.0404594472663145,0.6516400050063537,0.3328643796210098,9.100587592901984,1905486.8444661128,1353.7967951579285,205792579.2023402,135379.67951579284
60,0.09620543899707829,0.12608359057176535,0.8127154252451838,0.09396043850380481,0.160839847364477,-1.3535713552065809e-20,2.1006302182160224,0.035026723181538155,-1.3586310969871564e-20,1.6041330894051715,9.100587559315706,1905486.8374337966,1353.796792952954,205792578.44285002,135379.6792952954
61,0.6108058631376793,0.845178252971744,0.013408647430308116,0.7145533228606452,0.7368971445829695,-7.806286986526758e-20,1.916092100445128,0.08295646631976633,1.927333658899455,-8.599079949376093e-20,9.100587593986484,1905486.844693186,1353.7967952341512,205792579.2268641,135379.6795234151
62,0.7554648657516442,0.17278824135789214,0.6744731784731881,0.3936759363355339,0.24512926702231624,-2.8017742777176967e-24,-2.801774277717697e-24,0.016201562499998393,-2.8017742777176975e-24,-2.3786377633591634e-24,9.100587592854211,1905486.8444561104,1353.7967951641274,205792579.2012599,135379.67951641273
63,0.3204702235705582,0.2522353854966433,0.4186921496628198,0.331858904919645,0.22082422423589598,-6.90107457295176e-21,1.5319150575149927,1.3701129211476606,3.4419981868700253e-19,1.944069049072785,9.100587575662876,1905486.8408565775,1353.7967940795284,205792578.81251037,135379.67940795285
64,0.4818334180909149,0.026568917522226173,0.906320910036727,0.4475678562968396,0.5394429528997786,-9.207980673345414e-20,-5.664445534671889e-17,2.4330071588018396,-5.259096671943265e-17,0.22428810876307687,9.100587593583631,1905486.8446088363,1353.7967952093566,205792579.21775433,135379.67952093566
65,0.29527938654384317,0.20149519821495074,0.8823118841384096,0.5033780109847037,0.4615280933056672,-3.243058077301612e-21,1.6811124811881026,0.16800330560958637,-3.2430580773017275e-21,-3.243058077301728e-21,9.10058758838782,1905486.843520934,1353.7967948845976,205792579.10026088,135379.67948845975
66,0.5034088612510356,0.07776666584775269,0.2119684492318292,0.9063247999554029,0.6710993802972461,-6.902356186134296e-20,1.4465182687707545,-6.872730994392586e-20,0.5960128294481433,-7.428159049219497e-20,9.100587593281201,1905486.8445455136,1353.7967951818125,205792579.21091548,135379.67951818125
67,0.9167351746914529,0.6790809804941642,0.2327010180494193,0.6689235324788001,0.48129785570923106,-3.411846579839046e-20,1.0023739353500138,1.5050812630903316,0.10347284611903203,2.447637451740552,9.100587523458158,1905486.82992592,1353.7967902339506,205792577.63199937,135379.67902339506
68,0.9658807644890657,0.1821987880095744,0.13947431544503547,0.8445616224249219,0.7732310595526317,-5.8021470775606e-20,0.6977422634232395,0.9075636312198516,2.892902716708982,1.8771905136373077,9.100587579015416,1905486.8415585344,1353.7967942932999,205792578.88832173,135379.67942933
69,0.41870494871233327,0.523916021786035,0.10856977384658474,0.41696010872919237,0.8863471479447235,6.1082914105964734e-21,3.247311441440931,0.6199702352663549,2.7755575629546708e-21,-1.0099445550722504e-21,9.100587588463101,1905486.8435366969,1353.7967948896269,205792579.10196325,135379.6794889627
70,0.17380414629605917,0.11869881155062728,0.5081517434299976,0.642187434136902,0.8928412435916526,-3.391692752613383e-20,0.47071837650603204,2.3243317436211446,2.9725809290108525,0.6062373668064834,9.10058759471283,1905486.8448452686,1353.7967952869294,205792579.24328902,135379.67952869294
71,0.6354579433039915,0.6671799698478451,0.2730779535776067,0.7753215559667911,0.21688480326907197,-7.674964149077913e-21,1.8253058969588813,0.2660538650086619,-8.695364262722227e-21,0.1182441512107426,9.100587589613385,1905486.8437775439,1353.7967949541091,205792579.12797475,135379.6794954109
72,0.45125316766828893,0.03798159682018493,0.8919571714557892,0.6938218209433056,0.5135401987423202,-3.214252585397409e-20,2.6761093173252,2.357126054164118,0.8074813303653251,4.04519978643064e-06,9.100587591706798,1905486.844215864,1353.7967950834156,205792579.17531332,135379.67950834156
73,0.773178475487372,0.5925172895664071,0.46119052904932617,0.8807941614801791,0.6174451095332756,-2.7105050928672575e-20,-2.710505431213761e-20,-2.4091771090181358e-20,1.0587419961309363,0.4004899188745664,9.100587591260513,1905486.8441224205,1353.7967950555878,205792579.16522142,135379.67950555877
74,0.5483611379520221,0.09103625916467602,0.25796170709237676,0.7277803506208451,0.33194743008998534,-5.477676167727734e-24,0.014337214195642127,0.015677749059857884,-1.1017941758164785e-21,0.011272989189384953,9.100587592323977,1905486.8443450895,1353.7967951257097,205792579.18926966,135379.67951257096
75,0.9903388941152127,0.5115545465437258,0.39483269608438176,0.2562439963182599,0.49011448267799623,4.2373643256321624e-20,1.7248927270349486,2.575802383923614,0.11645668735571033,1.8458865868782013,9.100587519235749,1905486.8290418296,1353.7967899163034,205792577.5365176,135379.67899163035
76,0.11263931117455254,0.30370906478933984,0.38988871231404637,0.5480480822109589,0.17986508229955608,-1.244989630962181e-27,0.1756734280953699,2.25056939623578,-3.556148825692862e-23,0.0,9.100587592441364,1905486.844369668,1353.796795138882,205792579.19192415,135379.6795138882
77,0.5509295958507522,0.31763534390098075,0.7382897868950501,0.5541743227610048,0.3279689814371892,-1.23261172920843e-20,0.0014547822345437392,0.0481285241325491,0.017520312546453747,2.787306584761275,9.100587524796095,1905486.8302060585,1353.7967904122775,205792577.6622543,135379.67904122773
78,0.05453467906876121,0.26050208298955774,0.8213609130899338,0.6175487246623185,0.20083822355935346,-7.410321575353573e-21,2.0631483875071437,1.7172461536118122,-7.412003674746916e-21,1.8658502020992689,9.10058756121736,1905486.837831966,1353.7967930745344,205792578.48585233,135379.67930745345
79,0.7860060955980795,0.5547696291729455,0.776750273237994,0.6800004191352196,0.19692926543848066,-6.711439204686048e-20,0.5834354877167288,3.5765679197096234,-6.189550528010681e-20,0.36710095352395017,9.100587589457868,1905486.8437449816,1353.7967949499414,205792579.12445801,135379.67949499414
80,0.3726272400412752,0.5438010396440704,0.15311076677421892,0.9989599344751948,0.6246321118957192,-9.571390299869403e-21,0.9693223778035676,0.23041687887136067,2.396258599291365,-8.788403288883142e-22,9.10058759277178,1905486.8444388504,1353.7967951568241,205792579.19939584,135379.67951568242
81,0.8300295264059416,0.32436856565465255,0.16803205886584,0.4394742688244396,0.9067004749072727,3.2109093915682887e-21,0.372919476109251,2.9025380222143058e-08,2.3356817697354025e-17,1.3400570398290108,9.100587572630545,1905486.8402216658,1353.7967939752232,205792578.7439399,135379.67939752233
82,0.5225438347363984,0.9697518642480112,0.9395136178787314,0.46342991983301624,0.051181328575146005,-2.962603610430072e-22,2.1570415377137042e-32,8.015117859853422e-05,0.08481251027173449,0.415217205114863,9.100587597238034,1905486.8453739977,1353.7967954569792,205792579.30039176,135379.67954569793
83,0.015612516208778205,0.8237569323995345,0.06742738190686383,0.37727436821322125,0.7952502258673997,9.882873785285711e-20,2.2321382221476243,1.7871625438186869,1.337716956564686,0.5214700740196027,9.100587590295305,1905486.8439203247,1353.7967949916765,205792579.14339507,135379.67949916766
84,0.24780933524382,0.48546120043157276,0.8085161819159885,0.5307602506558614,0.4435204892651435,-2.5520732327144897e-20,6.518484265474399e-05,0.780865968014569,1.5376557897706962,0.016532617243935933,9.100587590178543,1905486.843895877,1353.7967949870067,205792579.14075473,135379.67949870066
85,0.46905811290635535,0.8180689265271,0.6817084727390629,0.34627596958622603,0.9973989593447693,-2.5983099368022503e-24,0.20239846182217053,2.9108116713531915,0.00015632165056388774,-8.888929894459687e-23,9.100587591017005,1905486.8440714346,1353.7967950404043,205792579.15971494,135379.67950404042
